Id,PostId,Score,Text,CreationDate,UserId
"100491544","4183018","1","@d512 you don't craft a car out of a bike, though - you get an entirely different vehicle, a new car (^= data format), instead. Simultaneously, the existence of cars doesn't render bikes obsolete.","2019-07-10 07:51:59","5884126"
"24044410","5305908","22","@Jez: I disagree.  The point is that git is designed to control (and index) source-code.  Importantly, the id of a commit is a hash of the contents.  That is to say, it must have contents.  You don't need a README in *every* part of the tree, only leaf nodes.  If you have places you intend to put code, but no code, and you won't even take the time to echo ""place for models"" >> README, then what you have is an idea not a commit. It is not of interest to git.

Saying ""I want the running app to have XYZ empty directories"" is a *runtime* problem, not a source problem.  Handle it w/ your installer.","2013-05-23 12:36:55","1586025"
"117301957","350723","0","Trying to get back InputStream, not working https://stackoverflow.com/q/66349701/3425489","2021-02-24 12:06:33","3425489"
"24061489","487278","2","I guess he should answer Omega and Theta , so that all the comments above would be answered as well , would also recommend to change the question to differnce between bigOh and omega and theta.","2013-05-23 12:32:56","1503130"
"24067791","179147","9","@hughes Don't force push to repositories that other people are using without warning them first!! Otherwise it results in a bizarre conflict when they try to fetch again. If that person doesn't know what he/she is doing, they might resolve the conflict incorrectly and then push *that*, which would screw up the repository even further.","2013-05-23 03:05:45","122763"
"117303301","65401892","3","Thanks a lot ! Its as simple as that !","2021-02-24 12:58:30","777103"
"84866898","2003515","0","You can use source tree tool as well if you don't want to remember git commands.","2018-02-22 02:42:37","1101733"
"84908819","40034426","1","[This one](https://stackoverflow.com/a/29650705/1030960) worked better for me.  Here the 2 steps gave me the following errors: `error: dst ref refs/heads/<old-name> receives from more than one src.; error: failed to push some refs to 'git@uri:foo/bar.git'`","2018-02-23 03:26:47","1030960"
"84908896","40034426","1","You got the problem when running the command `git push origin :old-name new-name` right?","2018-02-23 03:28:51","3375906"
"54088010","16957078","2","Don't forget to to tell Linux to not show you the stuff you don't need by adding ""2> /dev/null"" to the end of the command. This is is the only to not get a whole lot of Permission Denied warnings that only muddy the results you are looking for.","2015-10-15 01:36:40","193359"
"84920786","16218718","0","I really never understood why people are so happy with this boilerplate code https://dzone.com/articles/java-8-elvis-operator","2018-02-23 10:10:20","448078"
"84923038","348303","0","Great! The `git reset HEAD <file>` one is the only one that will work in case you want to unstage a file delete","2018-02-24 12:25:25","233428"
"84944406","19670755","0","@Joshcodes How is the client to determine the ID? Generating a UUID? What about apps that just use the auto-incrementing table ID; something I see a lot. Is this just bad practice?","2018-02-25 01:41:56","1028688"
"84967033","671118","7","@OLIVER.KOO nice observation. It's just that I asked it at a time when it was kind of a new thing. It was getting thrown around a lot but not many people knew what it was about. At least I didn't, and it seems that me asking this has helped them because they also wanted to know.","2018-02-26 03:18:30","35364"
"85003014","35585468","0","@GitaarLAB : According to the [Mozilla Developer Network](https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Statements/let) : ""In ECMAScript 2015, let bindings are not subject to Variable Hoisting, which means that let declarations do not move to the top of the current execution context."" - Anyway, I made a few improvements to my answer that should clarify the difference in hoisting behavior between `let` and `var`!","2018-02-26 11:37:27","1946501"
"38884470","24351531","2","He wants to keep a empty directory and not a file.","2014-07-29 02:55:51","1401968"
"85038777","52713","0","Based on information elsewhere and personal experiment, git checkout -- . only considers overwriting files if a corresponding file already exists in the index. @MichaelIles It appears to me that the files causing you trouble must have had checked-in versions elsewhere.","2018-02-27 07:54:30","5022006"
"85073938","22345808","3","Caret ups to latest Minor, not Major. It's `Major`, `Minor`, `Patch`, `Hotfix`.","2018-02-28 04:47:35","4106263"
"85076080","7070976","3","`git reset --hard` annihilates uncommitted changes.  Please replace `--hard` with `--soft`.","2018-02-28 05:44:56","80772"
"85076936","9180445","0","Right @JasonR.Coombs I have edited the example. Thanks","2018-02-28 06:14:23","299897"
"85101250","72156","0","About ""But there are other branches hiding in your repository!"" This is not exactly true. The remote branches are NOT in your repository, but only in the remote repository. Remove origin to verify.","2018-03-01 11:18:22","4428150"
"85101393","45257871","6","There is a difference between ""you have it"" and ""you see it"". git branch -all will NOT list the remote branches any more when you remove the remote repository.","2018-03-01 11:23:34","4428150"
"85105507","8415829","0","why this answer doesn't have all the votes? 
answered back in the 2011  and still correct.","2018-03-01 01:20:54","1624912"
"85116887","35585468","1","Your answer improved a lot (I thoroughly checked). Note that same link you referenced in your comment also says: ""The (let) variable is in a ""temporal dead zone"" from the *start of the block* until the initialization is processed."" That means that the 'identifier' (the text-string 'reserved' to point to 'something') *is already* reserved in the relevant scope, otherwise it would become part of the root/host/window scope. To me personally, 'hoisting' means nothing more than reserving/linking declared 'identifiers' to their relevant scope; excluding their initialization/assignment/modifyability!","2018-03-01 06:16:42","588079"
"85116907","35585468","0","And..+1. That Kyle Simpson article you linked is an *excellent* read, thank you for that! It is also clear about the ""temporal dead zone"" aka ""TDZ"". One interesting thing I'd like to add: I've read on MDN that `let` and `const` were *recommended to only use when you actually need their additional functionality*, because enforcing/checking these extra features (like write-only const) result in 'more work' (and additional scope-nodes in the scope-tree) for the (current)engine(s) to enforce/check/verify/setup.","2018-03-01 06:17:20","588079"
"85122800","1288121","0","Perfect sample :) given that how ""unique"" are some answers compared to the accepted answer","2018-03-01 09:26:27","6252425"
"85140201","630475","1","@BrianR.Bondy you Wrote: _POST: Used to modify and update a resource
POST /questions/<existing_question> HTTP/1.1_. But in this case you make POST method idempotent. This is in contrast with HTTP specification! [RFC 7231](https://tools.ietf.org/html/rfc7231#section-4.3.3)","2018-03-02 10:50:40","585669"
"85146926","12184274","1","Downvoted as it might remove your files. Not reliable solution.","2018-03-02 02:13:39","1284113"
"85192946","24155226","3","The only tiny difference is that if you use the String class, you need to import the System namespace on top of your file, whereas you don’t have to do this when using the string keyword.","2018-03-04 09:29:34","993599"
"100522178","53461165","0","Excellent example with multiple negation.","2019-07-11 04:50:52","2604170"
"100523762","8888015","1","@JonB: ""isn't it easier just to rm -rf /folder and do git clone again...?"" A (not even overly) big repo + low bandwidth brought me here. I'd love to just clone again, but it was painful enough the first time, so I'm one of those looking for a quicker solution.","2019-07-11 05:46:59","1479945"
"38896731","12231177","2","You need `$flawed_commit^..HEAD`, not `$flawed_commit..HEAD`. as stated by the man page: «_The command will only rewrite the positive refs mentioned in the command line (e.g. if you pass a..b, only b will be rewritten)._»","2014-07-29 11:18:49","3697633"
"117321178","1145525","16","NodeJS supports `replaceAll` in 15.x versions.","2021-02-25 01:38:18","1255873"
"70291967","27664932","19","be careful using the clean command. it can delete ignored files from other branches.","2017-01-09 08:23:01","3226194"
"100529694","163659","1","`E93: More than one match for RE` I guess I'll just install Beyond Compare 3 first and then try again.","2019-07-11 10:14:20","550471"
"9010652","2866221","0","@MFD3000: Could you explain in detail what you did? Did you feed jQuery.isEmptyObject() with a string? In that case have a look at http://bugs.jquery.com/ticket/7413 and http://api.jquery.com/jQuery.isEmptyObject/.","2011-09-16 08:13:12","255849"
"24115565","5343267","1","Yes it is the best answer if you read the last sentence of his question: `I don't want my branch to be ahead by any number of commits. How do I get back to that point?`, it seems like he wants to get back to what origin/master points to.","2013-05-24 08:55:20","369792"
"24115618","2389423","0","`git branch -a -v` will show you all local and remote branches and their SHAs, so use the SHA for remote/master if you want to match that","2013-05-24 08:57:28","369792"
"85239067","19670755","0","@Zuko, In my opinion, auto-incrementing table IDs have no place in a distributed environment. UUID's are superior in every way except storage space. Ints for IDs are a holdover from when DB storage was a larger concern that it is today.","2018-03-05 06:14:56","965382"
"100560456","246128","1","Is it possible to wrap this in a function, or does it have to be copy/pasted all over the place?","2019-07-12 09:27:23","3141234"
"100560795","5201642","0","If you want to target a commit specifically you can do so by providing the hash, but it wasn't as simple as replacing the index with the hash. I got this by using Source Tree: git -c diff.mnemonicprefix=false -c core.quotepath=false --no-optional-locks reset -q --soft <Your SHA here>
git commit   The hash that should be provided though should be the commit just before your target.","2019-07-12 09:53:33","603807"
"100561402","19095988","1","@Berik you could add an alias https://git-scm.com/book/en/v2/Git-Basics-Git-Aliases","2019-07-12 10:48:56","8366188"
"117324847","11551718","0","2021.02: The image url in this answer **does work** in Chrome 88 on Mac","2021-02-25 06:42:01","64904"
"85250317","2798934","0","`git reset --hard HEAD` doesn't really reset all in some cases","2018-03-06 02:19:35","1118709"
"100573238","56945952","2","Rather than giving bookish definitions, would have been better if you had added some examples. The first line of your answer seems to have been copied from the Wikipedia entry of Metaclasses.","2019-07-13 05:41:52","608170"
"100587397","50930429","0","The reasoning is *not* foolish, and you just proved it. Implementing comments as tags preserves *interoperability*. This is *exactly* why Crockford wanted comments to be parsed as tags. Now *everything* is just a tag and parsed *the same way*.","2019-07-14 04:30:57","1048170"
"38903476","24957191","0","It is hard to understand why someone would have problem with stating a fact.","2014-07-29 02:17:30","770446"
"100592076","2334741","1","You can't do `SET Table_A.col1 = SUM(Table_B.col1)` or any other aggregate. Jamal's answer allows you to put the aggregate in the `SELECT` https://stackoverflow.com/a/8963158/695671","2019-07-14 10:31:03","695671"
"100592158","8963158","3","If you need to set the first table with aggregates from the second, you can put the aggregates in the select subquery, as you cannot do `SET Table_A.col1 = SUM(Table_B.col1)` (or any other aggregate function). So better than Robin Day's answer for this purpose.","2019-07-14 10:38:49","695671"
"100596443","56945952","1","@verisimilitude I am also learning can you help me improving this answer by providing some practical examples from your experience ??","2019-07-15 06:02:13","1609259"
"24173715","477578","0","@Jesse: I would agree with you if the 'improved' system actually did that, but if an attacker deletes the cookie, the site has no clue that an attack has taken place - only that a new chain has been added to the collection of valid chains. If and only if the user monitors his own number of valid chains stored in the database, never clears his own cookies, and keeps track of 100% of the devices he uses to authenticate on the site, will he be able to deduce that an attack MAY have taken place. The scenario where the system automatically detects the intrusion does not apply to cookie deletion.","2013-05-27 04:44:45","57068"
"24174736","16218718","12","Google's guava has an optional implimention for Java 6+.","2013-05-27 05:30:26","728283"
"85314626","16218718","5","Why people have tendency to do this `if(optional.isPresent()){ optional.get(); }` instead of `optional.ifPresent(o -> { ...})`","2018-03-07 03:06:39","5332993"
"100615370","16259217","0","@Prerit You could cast to `dict` to avoid that, i.e.: `dict(ChainMap({}, y, x))`","2019-07-15 04:30:35","4518341"
"85343139","2251026","0","`stdout=subprocess.PIPE` will make your code hang up if you have long output from a child. For more details see https://thraxil.org/users/anders/posts/2008/03/13/Subprocess-Hanging-PIPE-is-your-enemy/","2018-03-08 08:56:54","2470337"
"24206235","10556826","16","origin/master is a local branch that is a COPY of master on origin. When you fetch, you update local:/origin/master. Once you really grok that everything in git is a branch, this makes a lot of sense and is a very powerful way to maintain different changesets, make quick local branches, merge and rebase, and generally get a lot of value out of the cheap branching model.","2013-05-28 04:00:14","15088"
"24206838","1274081","2","This worked great if you want to ignore a bunch of files that weren't previously ignored. Though like you said, there is probably a better way for this.","2013-05-28 04:19:12","1523238"
"85354485","30479554","6","``for(let i = 1; i < 6; i++)`` I personally find this notation misleading: `i++` suggests that `i` is increased by `1`. Instead, a new variable named `i` is passed to the next iteration and initialized the the value of `i` in the previous iteration increased by `1`. I think they should have chosen another notation.","2018-03-08 01:52:42","6166963"
"24236839","487279","4","This answer is the most ""plain"" one here. Previous ones actually assume readers know enough to understand them but writers are not aware of it. They think theirs are simple and plain, which are absolutely not. Writing a lot text with pretty format and making fancy artificial examples that are hard to non-CS people is not plain and simple, it is just attractive to stackoverflowers who are mostly CS people to up vote. Explaining CS term in plain English needs nothing about code and math at all. +1 for this answer though it is still not good enough.","2013-05-29 12:36:01","1261870"
"100641905","19095988","0","This answer got the job done for me and didn't require anything but a page refresh on the Github repo to reflect changes on my local machine after pushing.","2019-07-16 01:16:00","4573162"
"24250561","16815775","4","I've also heard the term Linearithmic - `O(n log n)` which would be considered good.","2013-05-29 06:45:06","9732"
"24251178","487278","5","@Isaac It doesn't really matter: `200! Nanoseconds ~= 1.8×10^348 × universe age` https://www.wolframalpha.com/input/?i=200%21+nanoseconds","2013-05-29 07:06:14","118960"
"85401139","44700108","8","I tend to use it like this nowadays: 
{
""//foo"": ""foo comment"",
""foo"": ""foo value"",
""//bar"": ""bar comment"",
""bar"": ""bar value""
}

You can use an array for multiple comments: 
{
""//foo"": [ ""foo comment 1"", ""foo comment 2"" ], ""foo"": ''foo value""
}","2018-03-09 04:29:56","601990"
"24257563","7244456","59","A quick note that rather than having to rebase your own master branch to ensure you are starting with clean state, you should probably work on a separate branch and make a pull request from that. This keeps your master clean for any future merges and it stops you from having to rewrite history with `-f` which messes up everyone that could have cloned your version.","2013-05-29 11:09:52","1432740"
"24263336","12656422","0","@William ...and people tend to die of old age, species go extinct, planets turn barren etc.","2013-05-30 05:52:12","1021943"
"100646762","56168071","0","Yes, they are as in the question. The first couple of diagrams are intended to be equivalent to those in the question, just redrawn the way I would like for the purpose of illustration in the answer. Basically rename the master branch as newbranch and create a new master branch where you want it.","2019-07-16 03:22:47","3070485"
"24267491","12788094","9","Even your second version doesn't provide the same functionality. If the user submits the ``<form>`` with this input the placeholder text will be sent to the server. I seen so many sites do this wrong.","2013-05-30 08:35:21","324389"
"24270661","271526","0","You can create class that will check for null values or null object.
That will help you improving reuse-ability..
http://stackoverflow.com/a/16833309/1490962","2013-05-30 10:15:30","1490962"
"85450692","406243","3","If you have many patterns that you want to filter out, put them in a file and use `grep -vf pattern_file file`","2018-03-11 06:35:45","6862601"
"85452846","5189600","1","I feel like you really mean `<before-this-commit>`, but you describe such an argument as a commit in the past.","2018-03-11 08:17:42","1180714"
"85470876","46986753","1","reset doesn't change the file, just put it away from the stage (=index, where it was put by git add)","2018-03-12 11:18:32","980414"
"38912825","18792061","1","@minitech well thanks! Actually I didn't know that such a construction could be returned. TIL something new.","2014-07-29 06:25:18","702353"
"54118238","6866485","1","link about `index` added in context, plus comment about backing up your entire project as a precaution @Kidburla.","2015-10-15 05:10:06","1509695"
"100673498","630475","0","I think that the answer regarding POST is not correct.
POST /questions/<existing_question>
should never be used.
Use
POST /questions
to create a new question without knowledge of the question id.
Use
PUT /questions/<questionId>
to create (in case the client manages the question ids, else use POST) or replace (completely) a question knowing the question id.
Use PATCH for partial modification.","2019-07-17 11:48:59","579750"
"100681607","25861938","5","`""Approximately equivalent to version""` and `""Compatible with version""` are such frustratingly non-specific ways to describe ~ and ^ behavior.  Thank you @jgillich for providing an actual answer!","2019-07-17 03:21:31","237091"
"85496312","8876254","14","It is also redundant. If the file doesn't exist, `os.access()` will return false.","2018-03-13 12:01:19","207421"
"54122799","32166837","3","Save some keystrokes ;) `stringVal.replace(/^./, stringVal[0].toUpperCase());`","2015-10-15 07:30:27","740532"
"9033735","1669524","215","I don't understand what's the catch for using staticmethod. we can just use a simple outside-of-class function.","2011-09-19 03:08:01","888051"
"70303620","5431108","0","@NicholasShanks not really. Consider a resource that represents a school student, you could access `/student/123` but you might also get to that same student via `/class/abc/student/123`, That is perfectly valid. There is the concept of the canonical URI though, which in this case we could say the former is. The U is for Uniform, not Unique.","2017-01-09 01:41:13","300797"
"24351646","1876958","3","Also helpful if you don't have any previous commits. In absence of previous commit, `git reset HEAD <file>` would say `fatal: Failed to resolve 'HEAD' as a valid ref.`","2013-06-02 03:46:13","1290185"
"24352374","4090938","5","This is not quite the right answer because of the config option `url.<base>.insteadOf`. See my answer - git has a command for this purpose.","2013-06-02 05:17:08","759418"
"24352805","4090938","2","@arcresu Cool, +1 to you! In my defense, that command wasn't added until March 2011, and it wasn't documented until September 2012.","2013-06-02 06:03:07","119963"
"85532882","8418403","2","@szablica, every thing is confusing to someone ¯\\_(ツ)_/¯","2018-03-13 07:52:09","2180523"
"9038195","1669524","435","@Alcott: You might want to move a function into a class because it logically belongs with the class. In the Python source code (e.g. multiprocessing,turtle,dist-packages), it is used to ""hide"" single-underscore ""private"" functions from the module namespace. Its use, though, is highly concentrated in just a few modules -- perhaps an indication that it is mainly a stylistic thing. Though I could not find any example of this, `@staticmethod` might help organize your code by being overridable by subclasses. Without it you'd have variants of the function floating around in the module namespace.","2011-09-19 10:34:44","190597"
"85542543","394809","1","It is mentioned here https://docs.python.org/3/faq/programming.html#is-there-an-equivalent-of-c-s-ternary-operator, but not mentioned in Python Standard Library","2018-03-14 04:20:11","845915"
"100716499","67716","1","Can you explain to me what's the difference between `git checkout -b master origin/master` and `git checkout --track origin/master` please ?","2019-07-18 03:08:13","9868445"
"100716532","1186645","0","So you mean the second form is only easier to remember and there's no other difference?","2019-07-18 03:09:26","9868445"
"100720447","57098552","2","Could you add details about what the above code does? That would be really useful, and would increase the quality of your answer.","2019-07-18 05:14:28","97358"
"100722544","57100359","0","Please put some text showing what you did and why you did it","2019-07-18 06:33:43","8890692"
"70307924","5431108","0","@thecoshman What you would then have is two identical resources that just happen to change every time the other one does. A link from one to the other with a `canonical` relation would definitely help though. Even if you supplied a Content-Location header with one, pointing to the path of the other, that would not unify the underlying resources represented by each URL. Consider that a representation is not a resource, and two identical representations do not make the same resource (e.g. downloads/v1.0.0/ and downloads/latest-version/)","2017-01-09 03:34:09","760706"
"85555916","46986753","0","checkout change the codes in file and move to the last updated state.
reset doesn't change the codes it just reset the header.

As example, reset use for added or committed files resetting before push and checkout use for back to the last updated/committed stage before git add.","2018-03-14 11:38:53","5973971"
"24414855","487278","2","@Aryabhatta What do you mean log(n) is O(n)? log(n) is clearly O(log(n)), no? (see http://en.wikipedia.org/wiki/Big_oh_notation)","2013-06-04 09:59:25","393010"
"54133042","348234","1","git reset said it undid the changes but when I proceeded to do another git status, they still showed modified","2015-10-16 03:39:48","93468"
"24417909","15669052","2","Is there a good way to fix commit messages already pushed to a public repository? So far I have come to the conclusion that, once pushed, my commit message typos and thinkos have to live forever.","2013-06-04 11:32:34","743358"
"85577753","61212","4","If the files are not yet being tracked, couldn't you just remove them without git? `rm files-to-be-deleted`","2018-03-14 08:48:23","4084574"
"100745917","32524385","1","@MobileMon no : POST when you create a new resource and you don't know the final endpoint to get it. PUT for other cases.","2019-07-19 01:33:28","1729211"
"24437185","5305908","0","@JoeAtzberger What about web applications?  Should I give the web/application server permission to create the directories whenever they're missing?  That's a strong security problem and a small performance issue to keep checking.  Should I create a web app that needs special code run (e.g. create cache folder) in addition to a git clone?  Now I need to add a readme, an install script and time to deal with everyone who doesn't bother to look at anything, expecting it to just work.  There are even times when a directory tree with no files is something that gets used in a build/install process.","2013-06-04 09:04:00","861178"
"24437330","5305908","10","@JoeAtzberger It's a missing feature, not an intentional limitation.  From the Git FAQ: Currently the design of the Git index (staging area) only permits files to be listed, and **nobody competent enough to make the change to allow empty directories has cared enough about this situation to remedy it.**","2013-06-04 09:08:26","861178"
"24437582","117111","4","It's a missing feature (and low priority), not an intentional limitation. From the Git FAQ: Currently the design of the Git index (staging area) only permits files to be listed, and **nobody competent enough to make the change to allow empty directories has cared enough about this situation to remedy it.**","2013-06-04 09:17:27","861178"
"85594629","14663381","0","@broofa - What would you suggest to make it strong **and** RFC-compliant? And why is _cryptoGuid not RFC-compliant?","2018-03-15 09:57:43","1016343"
"24472116","7104747","0","I'm not sure if I understand this correctly. Let me know if I'm right:

Lets say I have two branches, master and test. test is a branch that I'm working on to experiment something. If I do git fetch, it updates master with the target branch. If I do git pull, it tries to update test with the target branch. Is this right? If not, I think I don't understand what 'local repository' means - I assumed it means my local master.","2013-06-05 07:15:45","470229"
"24476266","13532998","0","This certainly is much more flexible than many of the other approaches. If one is uncomfortable with the prototype one might consider something like 	var positionIf = function (predicate,sequence) {return sequence.map(predicate).indexOf(true);};","2013-06-05 09:28:05","65201"
"70310838","5431108","0","@NicholasShanks I think [this](http://stackoverflow.com/a/1929934/300797) answer provides a good explanation that I agree with but also considers your point of view. I'd also say that it is probably a more relevant place for this discussion.","2017-01-09 04:48:40","300797"
"24487291","16956844","0","How long on average (obviously depends greatly on the system) do you think this would take to scan the full system? 

Do you think using a regular expression with grep would make it go faster?","2013-06-06 08:12:23","954986"
"24487355","16956844","108","Based on my experience, the `-i` makes it slow down a lot, so don't use it if not necessary. Test it in a certain dir and then generalise. It should be completed within few minutes. I think a regular expression would make it slower. But my comments are based on suppositions, I suggest you to test it with `time` in front of the line.","2013-06-06 08:14:37","1983854"
"24487374","16956844","5","Yes, `/*` stands for that. Anyway I just tested it and noticed that just `/` works.","2013-06-06 08:15:21","1983854"
"24487546","16956844","1","Okay, thanks. 

It seems like this is capturing a lot of files that I can't even open up in a text editor. Is it perhaps interpreting all formats at text, and so randomly finding results in binary ""noise"" in an executable file for instance?","2013-06-06 08:20:33","954986"
"24487752","16957078","2","How can I make it so it ignores binary files though?","2013-06-06 08:27:20","954986"
"24487774","16956844","0","You can add this: `2>/dev/null | grep -v ""Binary file""`","2013-06-06 08:28:03","1983854"
"24487823","16957078","87","use --exclude. like ""grep -rnw --exclude=*.o 'directory' -e ""pattern""","2013-06-06 08:29:44","2231815"
"85643214","41603849","4","That is a very interesting article (in fact, I have just read all of it), but how does it answer the question?","2018-03-16 12:47:19","63550"
"85650402","41603849","3","@PeterMortensen I am a bit flummoxed by your question. For example here is one relevant line from that piece:

`When the input is unsorted, all the rest of the loop takes substantial time. But with sorted input, the processor is somehow able to spend not just less time in the body of the loop, meaning the buckets at offsets 0x18 and 0x1C, but vanishingly little time on the mechanism of looping.`

Author is trying to discuss profiling in the context of code posted here and in the process trying to explain why the sorted case is so much more faster.","2018-03-16 03:37:16","601567"
"85653969","14663381","0","@Matt _cryptoGuid() sets all 128 bits randomly, meaning it doesn't set the version and variant fields as described in the RFC.  See my alternate implementation of uuidv4() that uses crypto.getRandomValues() in my top-voted answer, above, for a strong+compliant implementation.","2018-03-16 05:13:23","109538"
"100792549","397740","0","@gorefest ```checkNotNull``` returns the value, so you can assign your fields in constructor with it. E.g. ```this.foo = checkNotNull(foo)```, also more readable (it shows you want to enforce non nulls, not some random method call), also what if the param has no methods to call, or methods require many arguments. Lastly ```checkNotNull``` supports custom error message.","2019-07-22 02:15:06","6122976"
"24508505","477578","1","@Jesse: You are correct, but the improvement seems highly speculative to me, since essentially every attack vector which would allow a third party access to the cookie would also enable them to delete it. Hoping that they won't is nothing more than security through obscurity. Even if there is added protection against the weakest attackers, I would still argue that giving the site owners / legitimate users a false sense of security by advertising an 'intrusion detection' mechanism which doesn't actually protect them, is downright irresponsible and should be discouraged.","2013-06-06 06:03:12","57068"
"24509341","9494042","0","This works for me, I dont have any textboxes or anything that really has focus.","2013-06-06 06:30:21","1381216"
"85672860","45322869","0","The second link seems to be (effectively) broken.","2018-03-17 11:57:18","63550"
"24522185","11444416","215","So is the purpose of let statements only to free up memory when not needed in a certain block?","2013-06-07 05:18:58","778234"
"100810267","7070976","3","Agreed, `git reset --hard` is a perfectly legitimate command, but it is misleading given the question. You use `--hard` if you committed changes you want to throw away, not if you made a typo in the commit message!","2019-07-22 01:52:20","1938956"
"85689526","44612374","0","Crashes on circular references.","2018-03-18 05:19:50","663447"
"24540135","11444416","249","@NoBugs, Yes, and it is encouraged that variables are existent only where they are needed.","2013-06-07 03:02:29","1418853"
"85704287","34998848","3","Is this still relevant?","2018-03-18 07:43:54","1915893"
"85704379","44935441","6","There's nothing inherently asynchronous about callbacks or JavaScript.","2018-03-18 07:48:53","1915893"
"85711145","21232996","4","@akronymn @ Federico - I've edited it to spell out what I see the dangers are - is that better?","2018-03-19 03:40:43","894487"
"85730075","1628563","14","Were the comments here purged? I ask because during my bimonthly visit to this question, I always scroll by that comment.","2018-03-19 02:02:40","1121645"
"85734283","43237732","2","You actually don't want to use the plus sign (+) as a concatenation method in ES6. You'll want to use template literals: https://eslint.org/docs/rules/prefer-template","2018-03-19 03:37:27","1415748"
"85745146","6984591","0","The project seems to have been mothballed.... see https://en.wikipedia.org/wiki/Mozilla_Persona","2018-03-19 08:44:42","56708"
"85745604","394887","6","@OrangeTux [Here's the disassembled code](https://tio.run/##bcoxCoAwEETRPqeY0kCwsPQ2kmR1QZOwWQtPH4OClQO/GV65dMtpao2PkkURuBoTIoEG76AOZGeDPol6SoKCCR5xrxH0yvVfeiwpdJ/lgVzH3kDWFOGk37Ha1m4). Using the method ThomasH suggested would be even slower.","2018-03-19 08:59:54","2415524"
"100850664","56399216","0","This should be the correct solution. Note that earlier input parameters have precedence and dictionaries are taken by reference, i.e. the ChainMap will get updated if the map gets updated.","2019-07-23 04:31:04","5616591"
"85751313","927358","250","You know what git needs? `git undo`, that's it. Then the reputation git has for handling mistakes made by us mere mortals disappears. Implement by pushing the current state on a git stack before executing any `git` command. It would affect performance, so it would be best to add a config flag as to whether to enable it.","2018-03-20 01:45:28","1476792"
"85752817","927386","1","Also if you have too-large files that don't belong and cant complete your initial commits. you can delete .git, remove your too large files. git init and commit -m 'initial commit' and then push -u origin master","2018-03-20 03:27:16","1076527"
"24606191","17024867","7","This does not answer the question.","2013-06-10 01:20:10","584192"
"85759039","34998848","2","You can make use of `async-await` if you're using some of the newest versions of node. If someone is stuck with older versions they can use this method.","2018-03-20 08:18:27","3664835"
"85760496","1628334","7","It did not remove files I have added.","2018-03-20 09:01:02","1169741"
"85780523","46901563","0","In my case it looks like it searches everywhere even if I do specify the directory","2018-03-20 04:30:36","1883256"
"85785785","48548332","2","According to https://docs.python.org/2/library/subprocess.html#frequently-used-arguments, ""shell=True"" may raise a security concern.","2018-03-20 06:54:34","5458157"
"24658104","2219560","12","@Kyralessa not true. In bash you can easily compose multiline commit messages by just not closing the quote until you're done (hitting return at the end of each line within the quotes).","2013-06-11 09:11:57","623735"
"24659044","952914","9","Some other answers are better but the reason yours fails is that the 'extend' method always returns None. For a list with length 2, it will work but return None. For a longer list, it will consume the first 2 args, which returns None. It then continues with None.extend(<third arg>), which causes this erro","2013-06-11 09:48:27","1235982"
"100889072","4183018","1","@PixelMaster So move the entire industry to a new data format that supports comments rather than just adding them to JSON? We don't need to a whole giant overhaul of the format. It's not analogous to turning a bike into a car. We just need to one, common place, common sense feature.","2019-07-24 06:58:13","1334007"
"85817782","417184","1","IE11: max-length for anchor: 5120 bytes, max-length for address-bar: 2047, max-length for copying to address-bar: 2083","2018-03-21 01:56:43","155077"
"24704698","5361169","8","@crizCraig unless they are added in `.gitignore`","2013-06-13 06:58:23","1309352"
"24712190","4682612","2","Git Pull --all is correct. This allowed me to pull in remote branches that existed on github but not in the local repo, I could then move the this branch as normal","2013-06-13 11:08:46","2083622"
"38938199","25011664","3","Well, my scenario was that I was converting a branch to a tag and it made sense for the tag to have the same name as the branch. By converting I mean merging branch B to A and tagging the last commit in branch B with tag B so that after deleting branch B it can still be easily restored by simply checking out tag B.","2014-07-30 11:59:10","745250"
"38943254","6989665","7","More like something like bcrypt which is designed to hash slowly.","2014-07-30 02:03:21","133704"
"24730588","271576","2","But then you have to assume `equals` (could be any method) will handle null correctly. Really all this is doing is passing the responsibility to someone else (or another method).","2013-06-13 08:01:58","1296660"
"24735455","271616","2","@myplacedk I think it does make sense to have a different exception for null values passed in that from improper values passed in. The two are usually results of different types of programming errors. Null values usually arise from some required computation not happening, while other problems usually arise from required computations being incorrect.","2013-06-13 11:16:47","330057"
"38957538","11974631","2","Coffeescript is a preprocessor language, not a library... A library for this would be silly","2014-07-30 08:18:31","720785"
"100958155","1274447","1","I'm still using this answer as it's proven safer, more conservative than others, with which I've experienced undesirable effects. The full flow is  `git rm --cached <file or folder>`,  `git add .`, `git commit`, `git push`.","2019-07-26 09:05:54","1493426"
"100958827","42522149","4","Just a friendly reminder that you cannot do this on Python `list` but only on `array` in Numpy","2019-07-26 09:46:53","5927858"
"117380367","38549","0","My 1st comment's link is external, but i.stack.imgur.com has permanent copies of its illustrations of **output (not input)** for [inner](http://i.stack.imgur.com/Zkk3I.jpg), [left](http://i.stack.imgur.com/Z584b.jpg) & [full](http://i.stack.imgur.com/c1QF3.jpg) joins (in green).","2021-02-27 04:37:21","3404097"
"9084535","1714649","0","@Kip Good point.  We're both getting at the same thing though, the additional arithmetic here is unnecessary.","2011-09-21 04:00:29","158039"
